,Date,JPM,SPY
318,2020-04-07,85.60967254638672,257.5560302734375
319,2020-04-08,89.0665512084961,266.2017517089844
320,2020-04-09,97.05703735351562,270.2526550292969
321,2020-04-13,92.74066925048828,267.7851867675781
322,2020-04-14,90.199951171875,275.6829528808594
323,2020-04-15,85.75135040283203,269.8252258300781
324,2020-04-16,82.4833755493164,271.1269226074219
325,2020-04-17,89.897705078125,278.4515380859375
326,2020-04-20,86.62028503417969,273.5458068847656
327,2020-04-21,84.10791778564453,265.2400817871094
328,2020-04-22,84.38182067871094,271.1269226074219
329,2020-04-23,84.42904663085938,271.10748291015625
330,2020-04-24,85.67578887939453,274.88641357421875
331,2020-04-27,89.36878967285156,278.84979248046875
332,2020-04-28,90.0016098022461,277.5675048828125
333,2020-04-29,92.4289779663086,284.8338317871094
334,2020-04-30,90.44552612304688,282.18182373046875
335,2020-05-01,88.0748291015625,274.7115478515625
336,2020-05-04,87.02642822265625,275.46923828125
337,2020-05-05,86.89419555664062,278.0143737792969
338,2020-05-06,85.26020050048828,276.1298522949219
339,2020-05-07,86.1480484008789,279.4618225097656
340,2020-05-08,87.55534362792969,284.0858459472656
341,2020-05-11,84.97685241699219,284.14410400390625
342,2020-05-12,82.20001220703125,278.480712890625
343,2020-05-13,79.36651611328125,273.5555725097656
344,2020-05-14,82.66282653808594,276.82928466796875
345,2020-05-15,81.13272857666016,278.1018371582031
346,2020-05-18,85.43020629882812,286.57275390625
347,2020-05-19,83.7490005493164,283.6292724609375
348,2020-05-20,86.26138305664062,288.44757080078125
349,2020-05-21,85.16575622558594,286.4561462402344
350,2020-05-22,84.50459289550781,287.00018310546875
351,2020-05-26,90.502197265625,290.53619384765625
352,2020-05-27,95.74417877197266,294.8590087890625
353,2020-05-28,94.31798553466797,294.3150329589844
354,2020-05-29,91.90949249267578,295.62646484375
355,2020-06-01,93.12789916992188,296.8213195800781
356,2020-06-02,93.4395980834961,299.2790222167969
357,2020-06-03,98.48323822021484,303.26190185546875
358,2020-06-04,100.53280639648438,302.46533203125
359,2020-06-05,105.05697631835938,310.2174072265625
360,2020-06-08,107.15377044677734,313.9671325683594
361,2020-06-09,104.40526580810547,311.6259765625
362,2020-06-10,100.17388916015625,309.8871154785156
363,2020-06-11,91.81505584716797,292.02239990234375
364,2020-06-12,94.32743072509766,295.5195617675781
365,2020-06-15,95.63084411621094,298.2784729003906
366,2020-06-16,96.39588928222656,304.0196228027344
367,2020-06-17,93.95906829833984,302.75677490234375
368,2020-06-18,93.44905090332031,302.8734130859375
369,2020-06-19,92.38175201416016,301.1424255371094
370,2020-06-22,91.38057708740234,303.0743713378906
371,2020-06-23,92.4950942993164,304.4696044921875
372,2020-06-24,89.40656280517578,296.7029724121094
373,2020-06-25,92.5234375,299.8837890625
374,2020-06-26,87.4514389038086,292.7611083984375
375,2020-06-29,87.83869934082031,297.0639953613281
376,2020-06-30,88.8398666381836,300.8692626953125
377,2020-07-01,88.08426666259766,302.976806640625
378,2020-07-02,88.3703842163086,304.645263671875
379,2020-07-06,90.60205078125,309.34814453125
380,2020-07-07,88.04612731933594,306.1575927734375
381,2020-07-08,88.98075103759766,308.499267578125
382,2020-07-09,87.05426025390625,306.7430114746094
383,2020-07-10,91.8132553100586,309.875
384,2020-07-13,93.1293716430664,307.19183349609375
385,2020-07-14,93.6634521484375,311.1727600097656
386,2020-07-15,95.11308288574219,314.03155517578125
387,2020-07-16,95.38011932373047,312.997314453125
388,2020-07-17,93.61576080322266,313.9046936035156
389,2020-07-20,92.79557800292969,316.4415283203125
390,2020-07-21,94.80790710449219,317.11480712890625
391,2020-07-22,94.12123107910156,318.9198303222656
392,2020-07-23,94.39781188964844,315.1146240234375
393,2020-07-24,93.73020935058594,313.0850830078125
394,2020-07-27,92.41409301757812,315.3682861328125
395,2020-07-28,92.81465148925781,313.36810302734375
396,2020-07-29,95.06539916992188,317.22210693359375
397,2020-07-30,92.52852630615234,316.09027099609375
398,2020-07-31,92.16613006591797,318.5881042480469
399,2020-08-03,91.651123046875,320.802978515625
400,2020-08-04,91.1265869140625,322.0420837402344
401,2020-08-05,92.70974731445312,324.04229736328125
402,2020-08-06,92.73834228515625,326.2083435058594
403,2020-08-07,94.77928161621094,326.44256591796875
404,2020-08-10,95.98094940185547,327.4182434082031
405,2020-08-11,99.01374053955078,324.7155456542969
406,2020-08-12,98.17448425292969,329.24285888671875
407,2020-08-13,97.630859375,328.64764404296875
408,2020-08-14,97.66902160644531,328.6573791503906
409,2020-08-17,95.09400177001953,329.701416015625
410,2020-08-18,93.76835632324219,330.4136962890625
411,2020-08-19,93.98770141601562,329.0379333496094
412,2020-08-20,92.86234283447266,330.0624694824219
413,2020-08-21,92.81465148925781,331.2332763671875
414,2020-08-24,95.42780303955078,334.5897216796875
415,2020-08-25,95.8474349975586,335.76055908203125
416,2020-08-26,94.50271606445312,339.1268005371094
417,2020-08-27,97.6117935180664,339.8682861328125
418,2020-08-28,98.01233673095703,342.0636291503906
419,2020-08-31,95.55179595947266,340.824462890625
420,2020-09-01,95.50410461425781,344.0345764160156
421,2020-09-02,96.94420623779297,349.01068115234375
422,2020-09-03,96.63902282714844,336.9997253417969
423,2020-09-04,98.72762298583984,334.2481689453125
424,2020-09-08,95.2942886352539,325.1155700683594
425,2020-09-09,96.20030975341797,331.5357666015625
426,2020-09-10,95.20845031738281,325.779052734375
427,2020-09-11,96.39105224609375,325.9449768066406
428,2020-09-14,97.72622680664062,330.2380676269531
429,2020-09-15,94.68390655517578,331.9065856933594
430,2020-09-16,95.08448028564453,330.58935546875
431,2020-09-17,93.99724578857422,327.68170166015625
432,2020-09-18,93.79695892333984,323.9092102050781
433,2020-09-21,90.897705078125,320.3042297363281
434,2020-09-22,89.90584564208984,323.5663146972656
435,2020-09-23,88.44667053222656,316.0625
436,2020-09-24,88.3703842163086,316.9049377441406
437,2020-09-25,89.14287567138672,322.02838134765625
438,2020-09-28,91.7083511352539,327.3770446777344
439,2020-09-29,90.93584442138672,325.5941162109375
440,2020-09-30,91.8132553100586,328.0627746582031
441,2020-10-01,92.4808578491211,330.1689453125
442,2020-10-02,93.35826110839844,327.0341491699219
443,2020-10-05,95.33150482177734,332.83349609375
444,2020-10-06,94.34969329833984,328.1019287109375
445,2020-10-07,95.99566650390625,333.8131103515625
446,2020-10-08,97.96891021728516,336.77154541015625
447,2020-10-09,97.4106216430664,339.7789306640625
448,2020-10-12,98.60418701171875,345.24517822265625
449,2020-10-13,97.00635528564453,342.99212646484375
450,2020-10-14,96.46732330322266,340.8368835449219
451,2020-10-15,97.9111557006836,340.41571044921875
452,2020-10-16,97.70902252197266,340.2099914550781
453,2020-10-19,96.06305694580078,335.03765869140625
454,2020-10-20,96.61170959472656,336.3797302246094
455,2020-10-21,95.64915466308594,335.74298095703125
456,2020-10-22,99.0277099609375,337.5845642089844
457,2020-10-23,99.92288970947266,338.730712890625
458,2020-10-26,97.4491195678711,332.4710693359375
459,2020-10-27,95.61064147949219,331.3248596191406
460,2020-10-28,92.92510986328125,320.0005798339844
461,2020-10-29,93.53153228759766,323.2528991699219
462,2020-10-30,94.36894226074219,319.88299560546875
463,2020-11-02,96.4961929321289,323.4683837890625
464,2020-11-03,99.53787994384766,329.1795349121094
465,2020-11-04,96.4961929321289,336.5364074707031
466,2020-11-05,100.44267272949219,343.09979248046875
467,2020-11-06,99.10472869873047,343.02142333984375
468,2020-11-09,112.52275085449219,347.3316955566406
469,2020-11-10,112.15697479248047,346.8223876953125
470,2020-11-11,110.48212432861328,349.39874267578125
